idx,symbol,price_1,qty_ratio_1,price_2,qty_ratio_2,price_3,qty_ratio_3,qty_total,price_item_count,future_buy_price,future_sell_price
312,1507,49.76,0.2724,50.07,0.2581,50.61,0.1446,837,19,50.4,50.0
313,1512,10.1,0.1262,10.42,0.216,10.74,0.1209,935,18,10.8,10.45
314,1512,10.1,0.1068,10.44,0.238,10.73,0.1783,1105,19,10.8,10.4
315,1514,15.24,0.1877,15.51,0.244,15.74,0.2011,7647,18,15.55,15.25
316,1514,15.38,0.1721,15.68,0.2672,16.08,0.1273,11168,23,16.3,15.45
317,1514,15.54,0.2193,15.81,0.347,16.12,0.1239,14297,22,16.2,15.75
318,1514,15.6,0.128,15.84,0.2947,16.11,0.157,13482,20,16.3,15.7
319,1514,15.65,0.079,15.9,0.2444,16.15,0.2325,13103,18,16.0,15.85
320,1514,15.62,0.0693,15.91,0.3337,16.14,0.2634,10481,18,16.2,15.7
321,1515,38.41,0.2132,39.07,0.2208,39.85,0.2343,3410,50,40.2,38.85
322,1515,38.32,0.1904,39.04,0.1005,39.89,0.4491,3004,50,40.05,38.4
323,1515,38.14,0.0445,39.1,0.1822,39.87,0.43,2898,40,39.0,38.6
324,1515,38.59,0.2714,39.13,0.1736,39.89,0.2954,1791,35,42.4,40.5
325,1515,38.84,0.137,40.0,0.1569,41.58,0.2345,5079,76,42.45,39.55
326,1515,38.68,0.0886,40.73,0.255,41.82,0.2435,6599,74,40.85,39.8
327,1515,39.97,0.2349,40.97,0.2823,41.88,0.1977,7199,67,40.7,39.1
328,1515,40.02,0.5118,40.86,0.2385,42.02,0.0593,5006,57,40.1,39.45
329,1515,39.5,0.1343,40.03,0.6579,40.54,0.0334,3476,34,40.0,39.5
330,1515,39.52,0.2453,40.0,0.4457,40.23,0.2541,2845,31,40.35,39.05
331,1515,39.26,0.0657,39.6,0.5148,39.95,0.153,1719,26,40.25,39.3
332,1516,18.25,0.2822,18.67,0.1595,18.98,0.2699,163,19,19.2,18.55
333,1516,18.93,0.0347,20.53,0.1708,21.03,0.6683,404,23,23.15,21.95
334,1519,23.03,0.105,23.41,0.1366,23.84,0.2669,2563,26,22.9,22.45
335,1519,22.48,0.2656,23.2,0.1175,23.84,0.1429,3437,40,23.35,22.4
336,1519,22.46,0.3409,22.92,0.2119,23.42,0.1718,3737,35,22.95,22.25
337,1519,22.44,0.3266,22.72,0.1846,23.12,0.0719,3114,24,22.8,22.15
338,1519,22.35,0.1803,22.6,0.4284,23.05,0.1148,2257,23,23.1,22.6
339,1519,22.26,0.1839,22.53,0.3045,22.89,0.176,2279,20,23.2,22.4
340,1519,22.26,0.2137,22.52,0.1592,22.89,0.3544,2387,22,22.95,22.3
341,1519,22.21,0.0987,22.54,0.1504,22.89,0.3038,2340,21,22.6,22.45
342,1519,22.45,0.4179,22.8,0.2532,23.08,0.0458,2010,19,22.9,22.4
343,1522,31.26,0.1676,31.98,0.4035,32.54,0.1372,19559,47,32.8,31.45
344,1522,31.91,0.2858,32.21,0.2938,32.61,0.1643,13777,26,32.4,31.05
345,1522,31.73,0.0985,32.18,0.3933,32.6,0.2778,9512,30,31.45,31.15
346,1522,31.16,0.1727,31.66,0.1376,32.27,0.4361,3990,36,31.8,31.25
347,1522,31.22,0.1934,31.62,0.2571,32.05,0.1588,2859,25,32.65,32.2
348,1522,31.33,0.1577,32.01,0.1079,32.45,0.3203,5061,32,32.9,32.05
349,1522,31.48,0.1297,32.18,0.1875,32.47,0.5483,6544,34,33.15,32.2
350,1522,31.9,0.043,32.45,0.4152,32.88,0.239,10020,38,32.95,31.75
351,1522,32.37,0.2605,32.69,0.2443,32.97,0.18,8448,23,32.7,31.6
352,1522,31.97,0.086,32.48,0.2507,32.86,0.2681,7905,28,32.25,31.8
353,1522,31.91,0.2641,32.39,0.4052,32.74,0.1326,4282,28,32.2,32.05
354,1525,76.49,0.2247,78.05,0.269,78.67,0.2089,316,25,76.9,74.0
355,1525,74.91,0.1903,76.36,0.2544,78.3,0.1549,452,43,75.0,74.5
356,1525,74.63,0.2895,76.27,0.2238,78.09,0.1211,487,39,75.3,74.5
357,1525,74.47,0.3388,75.03,0.2173,76.12,0.0794,428,24,75.1,74.3
358,1525,75.1,0.3004,77.39,0.1235,78.89,0.1214,486,52,80.2,76.1
359,1525,75.43,0.1496,77.47,0.2882,79.05,0.1921,635,55,77.9,75.1
360,1526,44.33,0.1319,44.92,0.3761,45.96,0.066,561,42,44.9,41.0
361,1526,43.38,0.2803,44.28,0.2371,45.04,0.2338,603,41,43.9,41.05
362,1526,41.83,0.2196,43.28,0.2565,44.38,0.1866,1002,70,44.4,42.5
363,1526,41.76,0.2354,43.16,0.1974,43.97,0.1484,1287,64,45.0,42.05
364,1526,41.72,0.2342,42.91,0.2463,43.95,0.1367,1405,67,42.8,42.7
365,1526,41.76,0.1352,42.89,0.2541,44.0,0.168,976,68,43.5,42.7
366,1526,42.6,0.2075,43.15,0.3324,44.27,0.061,689,41,43.4,42.9
367,1526,42.39,0.1202,42.83,0.397,43.25,0.133,466,28,43.55,43.0
368,1526,42.82,0.1669,43.1,0.1107,43.38,0.2215,605,18,43.95,43.5
369,1526,42.91,0.205,43.35,0.3,43.78,0.0417,600,25,47.3,43.9
370,1526,43.46,0.16,45.61,0.0489,47.17,0.4056,1800,77,47.9,42.5
371,1527,54.84,0.0934,56.27,0.269,57.07,0.306,4049,37,57.1,55.8
372,1527,56.39,0.1975,56.9,0.46,57.42,0.1061,3326,23,57.3,56.4
373,1527,56.21,0.1226,56.87,0.3943,57.41,0.1007,2374,20,59.8,60.0
374,1527,56.66,0.1932,58.31,0.2957,59.13,0.2755,4265,41,64.6,65.7
375,1527,58.2,0.1705,61.67,0.1281,64.48,0.3594,10470,87,69.9,65.2
376,1527,59.09,0.1486,63.78,0.2326,67.39,0.2694,19173,123,67.5,60.3
377,1527,61.73,0.0831,65.17,0.2268,67.57,0.2839,18926,94,66.1,61.0
378,1527,62.28,0.0548,66.48,0.4691,68.44,0.1757,15730,97,62.4,59.0
379,1527,61.43,0.2594,63.5,0.172,66.44,0.3216,7711,73,62.1,59.8
380,1527,60.28,0.3107,61.84,0.263,63.87,0.1277,6878,70,61.4,56.4
381,1527,59.88,0.2659,60.6,0.2158,61.85,0.27,3971,35,60.3,56.5
382,1530,33.99,0.0636,35.15,0.2432,35.66,0.1727,440,36,37.55,36.0
383,1530,34.33,0.0859,35.44,0.2143,37.0,0.2857,966,57,37.45,35.15
384,1530,35.31,0.1592,36.32,0.1799,37.11,0.2169,1162,51,36.0,35.35
385,1530,35.77,0.0836,36.5,0.1841,37.16,0.2378,1005,45,36.9,36.35
386,1530,35.56,0.1375,36.08,0.3547,36.8,0.1125,640,37,36.8,36.3
387,1530,35.49,0.1004,35.93,0.3494,36.63,0.1988,498,31,37.15,36.3
388,1530,35.82,0.2193,36.52,0.3055,36.92,0.201,383,29,37.2,36.95
389,1530,36.41,0.1583,36.63,0.2778,37.03,0.2222,360,19,37.65,37.0
390,1530,36.51,0.0841,37.05,0.4182,37.49,0.0421,428,26,37.35,37.2
391,1530,36.55,0.1308,37.09,0.5011,37.51,0.0532,451,26,37.6,36.55
392,1531,18.85,0.2518,19.14,0.2303,19.59,0.2745,838,23,19.85,19.65
393,1531,19.06,0.1674,19.49,0.2669,19.68,0.3347,944,22,19.85,19.4
394,1532,29.73,0.4972,30.01,0.1986,30.27,0.0913,1259,18,30.25,29.8
395,1532,29.64,0.1798,30.0,0.5177,30.27,0.1216,962,18,30.05,29.7
396,1533,38.65,0.1996,39.02,0.2836,39.42,0.25,952,28,39.1,38.35
397,1533,38.53,0.2851,38.71,0.3268,39.01,0.0855,456,19,38.8,38.0
398,1533,38.08,0.2707,38.45,0.3073,38.71,0.1951,410,20,38.65,38.4
399,1533,38.08,0.2279,38.49,0.1243,39.07,0.3089,531,26,40.5,39.65
400,1533,38.53,0.1021,39.15,0.2653,40.09,0.2175,901,37,40.2,40.0
401,1533,39.13,0.2332,39.95,0.3795,40.28,0.199,1025,34,40.4,39.95
402,1533,39.56,0.0495,39.98,0.2745,40.28,0.2838,969,21,40.5,38.1
403,1533,38.41,0.1947,39.03,0.2451,40.25,0.3305,1171,38,39.1,38.0
404,1535,42.07,0.1943,43.26,0.3412,44.05,0.0853,211,30,44.4,42.9
405,1535,43.08,0.2464,43.45,0.3507,44.09,0.0332,211,23,43.5,42.5
406,1535,43.13,0.2041,43.51,0.4354,44.09,0.0408,147,20,42.8,42.3
407,1535,42.7,0.1226,43.37,0.1887,44.25,0.1038,106,19,42.55,42.0
408,1535,42.23,0.1391,42.51,0.2609,42.92,0.3043,115,20,42.4,42.25
409,1536,140.63,0.1667,142.9,0.2015,145.73,0.3817,8291,19,147.5,144.5
410,1536,140.69,0.1343,144.3,0.2144,146.13,0.3968,9287,19,146.5,142.0
411,1536,142.68,0.174,145.55,0.4623,147.11,0.2494,5817,18,157.5,148.0
412,1536,145.07,0.1159,151.65,0.0958,155.69,0.5602,18151,32,155.0,147.0
413,1536,147.18,0.1305,151.64,0.1833,155.63,0.475,24080,35,151.0,148.0
414,1538,4.11,0.1597,4.21,0.3681,4.28,0.1181,144,21,4.24,4.05
415,1538,4.09,0.2436,4.16,0.3673,4.24,0.0836,275,19,4.39,4.07
416,1538,4.09,0.5718,4.19,0.082,4.39,0.0273,439,18,4.22,4.12
417,1538,4.09,0.5529,4.18,0.0471,4.35,0.0529,340,18,4.27,4.14
418,1539,18.46,0.1686,18.67,0.1751,19.07,0.3191,611,21,19.3,18.75
419,1539,18.58,0.1939,18.97,0.3598,19.16,0.2092,717,20,18.95,18.95
420,1560,74.74,0.0522,75.55,0.4386,76.74,0.2171,1359,31,76.5,74.5
421,1560,75.57,0.2882,76.12,0.2477,76.79,0.1767,1211,24,75.5,75.0
422,1560,74.89,0.2057,76.05,0.3029,76.79,0.2539,1162,29,76.7,74.5
423,1560,74.73,0.134,75.14,0.3312,76.1,0.3537,933,23,76.5,75.3
424,1560,74.97,0.3621,75.55,0.1512,76.16,0.1512,972,23,76.4,75.1
425,1560,75.16,0.209,75.7,0.3772,76.19,0.1411,957,21,76.4,75.2
426,1560,75.22,0.1753,75.67,0.4261,76.07,0.1867,873,19,76.8,76.1
427,1560,75.54,0.189,76.36,0.3694,77.3,0.1114,1508,30,76.4,75.4
428,1560,75.57,0.2786,76.38,0.3275,77.3,0.1081,1554,29,76.2,74.6
429,1565,775.81,0.0897,781.9,0.2201,787.42,0.3248,468,21,797.0,775.0
430,1565,780.26,0.1884,787.1,0.3685,791.94,0.2236,483,25,785.0,765.0
431,1565,779.86,0.2365,787.46,0.3128,791.94,0.266,406,23,780.0,765.0
432,1565,768.49,0.3529,779.05,0.202,791.36,0.2039,510,30,800.0,784.0
433,1565,769.43,0.214,779.17,0.0842,800.0,0.2525,701,20,797.0,780.0
434,1565,769.72,0.2527,789.62,0.0505,799.82,0.2486,732,27,791.0,785.0
435,1565,770.49,0.2061,787.71,0.2419,799.46,0.3305,587,28,812.0,798.0
436,1565,786.29,0.2852,793.13,0.2491,804.31,0.148,554,31,820.0,822.0
437,1565,788.99,0.1829,802.23,0.2409,811.36,0.2073,656,39,848.0,790.0
438,1565,795.67,0.1229,809.73,0.243,841.1,0.3621,1066,59,820.0,746.0
439,1565,796.68,0.2591,811.74,0.152,841.19,0.2933,1316,56,790.0,730.0
440,1566,18.34,0.4024,18.83,0.1409,19.08,0.1596,589,20,18.35,18.0
441,1566,18.31,0.4747,18.59,0.072,18.95,0.1639,653,20,18.25,17.9
442,1568,30.23,0.3962,30.53,0.19,30.92,0.1024,742,19,30.6,29.75
443,1568,29.82,0.3879,30.07,0.2693,30.26,0.1469,531,20,30.65,30.2
444,1568,29.83,0.3584,30.05,0.1969,30.42,0.1756,706,21,31.1,31.05
445,1568,29.89,0.2355,30.44,0.3418,30.93,0.1365,828,29,31.9,30.7
446,1568,30.33,0.2828,31.02,0.135,31.53,0.1624,1022,37,31.45,30.5
447,1568,30.53,0.2045,31.11,0.2818,31.55,0.1581,841,32,31.3,30.25
448,1568,30.75,0.2036,31.12,0.2045,31.55,0.125,1056,27,30.85,30.3
449,1568,30.38,0.1647,30.75,0.2239,31.11,0.1489,1014,25,30.7,29.0
450,1568,30.37,0.288,30.7,0.1023,31.01,0.1619,1007,20,30.15,28.55
451,1569,26.88,0.3604,27.07,0.2839,27.44,0.0546,641,19,27.55,27.1
452,1569,26.93,0.45,27.13,0.2219,27.35,0.1016,640,18,27.45,26.8
453,1569,26.81,0.115,27.02,0.2761,27.32,0.3646,565,18,27.3,27.0
454,1569,27.06,0.1265,27.47,0.3449,28.28,0.1765,1241,36,28.35,28.1
455,1569,27.17,0.0887,27.68,0.2811,28.25,0.2335,1533,38,28.4,28.05
456,1569,27.51,0.2377,28.07,0.3139,28.38,0.1705,1666,32,28.5,28.15
457,1569,27.65,0.1045,27.89,0.1232,28.2,0.4048,909,20,29.1,28.6
458,1569,28.19,0.3198,28.43,0.0986,28.9,0.2291,1257,20,29.55,28.6
459,1569,28.28,0.1347,28.87,0.4337,29.36,0.1531,1849,31,29.05,28.0
460,1569,28.33,0.0877,28.84,0.4725,29.34,0.1451,1985,29,28.95,27.6
461,1582,62.59,0.4488,62.94,0.1813,63.72,0.1378,1241,18,65.0,63.7
462,1582,62.79,0.2572,63.66,0.1905,64.48,0.2943,1349,25,64.7,63.6
463,1582,63.53,0.1582,63.93,0.3287,64.51,0.3349,1302,18,64.5,63.8
464,1583,61.19,0.1111,61.93,0.4236,62.36,0.2361,144,18,65.8,63.8
465,1583,62.14,0.379,64.14,0.1895,65.17,0.1169,248,32,66.6,63.5
466,1583,62.19,0.3271,64.12,0.188,65.25,0.1579,266,31,64.0,63.3
467,1583,62.44,0.0726,64.08,0.2905,65.25,0.2346,179,28,63.8,62.8
468,1583,63.2,0.175,64.12,0.275,65.0,0.1417,120,21,65.2,65.0
469,1583,63.64,0.1504,64.2,0.218,64.94,0.2932,133,18,66.9,66.0
470,1583,64.21,0.2067,65.02,0.3467,66.14,0.1533,150,24,67.7,63.0
471,1583,64.97,0.2624,66.06,0.4043,67.02,0.1064,141,23,66.0,63.3
472,1584,9.44,0.214,9.59,0.1971,9.99,0.0558,771,42,9.6,9.51
473,1584,9.42,0.2332,9.53,0.2618,9.64,0.2082,802,38,9.6,9.4
474,1584,9.36,0.0536,9.48,0.0573,9.6,0.0924,541,20,9.55,9.4
475,1584,9.36,0.1245,9.49,0.4408,9.59,0.1163,490,23,9.5,9.4
476,1584,9.42,0.1206,9.5,0.4598,9.6,0.0874,572,18,9.6,9.45
477,1586,29.18,0.21,31.58,0.1359,35.68,0.2653,8696,105,39.4,38.25
478,1586,30.46,0.0505,35.75,0.3459,38.71,0.2949,8647,145,39.15,38.0
479,1586,35.74,0.3117,38.33,0.2781,39.0,0.2424,7677,67,38.6,38.1
480,1586,36.44,0.0167,38.36,0.4503,39.0,0.2847,6116,53,38.8,38.15
481,1586,38.28,0.2281,38.47,0.4635,38.77,0.1702,3590,22,38.6,38.25
482,1586,38.31,0.4513,38.53,0.2305,38.93,0.1078,1939,20,39.15,38.5
483,1586,38.32,0.3365,38.56,0.2198,38.91,0.1363,1688,21,39.0,38.65
484,1586,38.36,0.1465,38.72,0.3542,38.95,0.2497,2143,21,39.2,38.8
485,1589,64.87,0.187,65.63,0.3412,66.47,0.1469,2995,31,65.6,64.0
486,1589,64.31,0.1881,65.17,0.2944,66.22,0.1709,2323,35,66.9,64.0
487,1589,64.41,0.2309,65.27,0.3302,66.27,0.1183,2477,35,65.3,64.5
488,1589,64.3,0.402,65.19,0.156,66.3,0.1001,2147,33,66.8,65.1
489,1589,64.55,0.2647,65.55,0.1615,66.64,0.1907,2675,30,67.7,65.9
490,1589,64.51,0.2299,65.64,0.2055,66.88,0.1885,2705,38,67.8,64.5
491,1589,64.98,0.1192,65.88,0.1937,66.98,0.3631,2685,34,66.3,65.0
492,1589,65.1,0.103,66.02,0.2192,67.08,0.3044,2135,34,65.8,64.7
493,1589,64.99,0.2502,65.73,0.2025,66.97,0.2822,1531,34,66.2,63.9
494,1589,64.68,0.1487,65.24,0.331,65.86,0.1034,1305,19,64.8,64.6
495,1589,64.17,0.2562,65.14,0.3011,65.79,0.0831,1335,24,66.9,65.1
496,1590,511.52,0.5614,526.02,0.0928,537.15,0.0612,1831,40,519.0,514.0
497,1590,509.38,0.3928,513.18,0.3394,516.12,0.1561,1800,18,530.0,500.0
498,1590,510.13,0.3764,516.93,0.1193,525.93,0.1518,1634,25,525.0,499.0
499,1590,506.14,0.2621,514.57,0.1955,525.1,0.1591,1980,31,520.0,506.0
500,1590,504.61,0.1825,514.67,0.3915,524.88,0.0924,3183,33,525.0,525.0
501,1590,504.62,0.1932,514.29,0.4303,521.1,0.0989,3012,28,543.0,524.0
502,1590,502.97,0.0969,516.08,0.473,537.14,0.2212,2848,44,542.0,540.0
503,1590,517.6,0.1167,527.14,0.2115,537.47,0.3579,1816,36,576.0,559.0
504,1590,534.84,0.2164,557.6,0.1027,573.03,0.2904,3068,53,598.0,553.0
505,1590,532.3,0.1181,560.07,0.307,576.74,0.298,3225,72,568.0,536.0
506,1590,558.3,0.3929,573.49,0.3129,593.04,0.0555,3225,56,559.0,544.0
507,1591,29.4,0.0895,29.99,0.4049,30.94,0.0895,447,39,30.5,29.75
508,1591,29.99,0.45,30.62,0.15,31.09,0.1769,260,29,31.5,31.0
509,1591,30.23,0.0623,30.92,0.6342,31.23,0.1109,514,32,31.6,31.65
510,1591,30.69,0.0809,30.96,0.6069,31.3,0.1079,519,23,32.2,31.75
511,1591,30.94,0.5543,31.31,0.1221,31.78,0.1802,516,31,32.25,31.8
512,1591,31.28,0.0714,31.77,0.4762,31.97,0.2279,294,23,32.2,31.75
513,1592,32.0,0.0691,32.48,0.2442,32.78,0.2719,217,21,32.25,31.9
514,1592,32.13,0.377,32.47,0.2131,32.68,0.1639,122,18,32.15,31.15
515,1592,31.38,0.2593,31.76,0.1975,32.07,0.1975,243,22,31.75,31.35
516,1592,31.33,0.2955,31.51,0.25,31.87,0.1439,264,21,31.55,31.15
517,1595,62.07,0.2919,62.88,0.1243,63.96,0.3351,185,22,64.5,63.3
518,1595,62.03,0.2016,63.56,0.2137,64.13,0.2944,248,22,64.5,62.5
519,1597,177.67,0.213,181.79,0.132,184.78,0.3181,6695,23,181.5,171.0
520,1597,176.86,0.2062,179.59,0.2193,184.38,0.1919,7945,27,182.0,165.0
521,1597,173.58,0.0678,177.32,0.2892,180.24,0.2293,8037,26,170.0,166.0
522,1597,167.83,0.1787,175.15,0.176,179.43,0.2987,7124,33,174.0,165.0
523,1597,167.4,0.3398,173.23,0.2,179.32,0.121,6156,35,177.5,172.5
524,1597,167.37,0.2635,171.67,0.1415,174.99,0.1767,7329,26,177.0,169.0
525,1597,167.71,0.123,172.55,0.2822,175.13,0.271,7162,26,175.5,171.0
526,1597,168.58,0.0945,172.76,0.2561,175.38,0.3023,6490,26,185.0,175.0
527,1597,172.83,0.2265,177.99,0.1651,182.43,0.1699,6994,33,183.5,174.0
528,1597,171.37,0.098,177.43,0.2891,181.96,0.2011,8589,33,182.0,167.0
529,1597,175.14,0.1963,178.46,0.3434,182.1,0.2357,10507,29,177.5,167.0
530,1598,35.03,0.1932,35.34,0.3661,35.64,0.1898,295,22,35.75,35.0
531,1598,35.06,0.2661,35.37,0.263,35.71,0.1437,327,21,35.5,35.0
532,1598,35.06,0.3821,35.38,0.2657,35.68,0.1373,335,19,35.45,34.8
533,1598,34.54,0.0598,34.95,0.1125,35.29,0.7337,1138,22,35.65,35.2
534,1598,34.54,0.1435,34.96,0.2468,35.41,0.2764,474,26,35.7,35.35
535,1598,34.54,0.1611,35.17,0.1137,35.48,0.4005,422,23,35.75,35.35
536,1599,36.05,0.3691,36.47,0.1477,36.76,0.1409,298,19,36.2,36.2
537,1599,36.03,0.4865,37.02,0.0676,38.08,0.1419,296,34,38.0,37.3
538,1599,36.14,0.2137,37.33,0.1976,38.07,0.2137,248,32,37.9,37.85
539,1599,36.94,0.0852,37.65,0.2601,38.15,0.2377,223,29,38.1,37.5
540,1603,25.5,0.1072,26.85,0.1715,27.42,0.345,513,31,26.35,25.75
541,1603,25.8,0.0246,26.85,0.1664,27.42,0.3346,529,33,25.95,25.8
542,1603,25.99,0.1212,26.86,0.3352,27.42,0.3352,528,29,26.1,25.8
543,1605,25.02,0.2107,25.65,0.2019,25.99,0.3984,88817,36,26.15,25.9
544,1605,25.58,0.1679,25.86,0.2928,26.07,0.2202,79771,21,26.85,24.85
545,1605,25.68,0.2154,26.07,0.3346,26.55,0.0771,90195,31,25.85,25.0
546,1605,25.02,0.1947,25.64,0.2657,26.28,0.188,106379,41,25.6,24.65
547,1605,25.08,0.3379,25.46,0.2092,26.27,0.1771,111007,41,25.2,24.65
548,1605,24.75,0.1329,25.09,0.3003,25.46,0.1305,84910,25,25.1,23.85
549,1605,24.73,0.2176,25.03,0.2057,25.3,0.1723,63967,20,25.05,23.9
550,1605,24.09,0.0997,24.67,0.3883,24.97,0.3083,61593,28,24.9,24.75
551,1605,24.07,0.0719,24.5,0.1465,24.84,0.3111,68960,26,25.4,24.15
552,1605,24.11,0.1072,24.66,0.2932,25.08,0.2058,77542,32,24.6,24.1
553,1605,24.3,0.2503,24.75,0.2413,25.11,0.198,62916,31,24.5,23.75
554,1609,14.06,0.1581,14.4,0.1115,14.9,0.3927,52277,26,15.3,14.4
555,1609,14.25,0.099,14.72,0.3104,15.01,0.3086,66068,28,15.1,14.9
556,1609,14.52,0.159,14.84,0.3528,15.09,0.1592,67350,20,15.25,14.5
557,1609,14.59,0.1844,14.86,0.1368,15.1,0.2891,51415,19,15.05,14.5
558,1609,14.56,0.1548,14.85,0.1427,15.08,0.3725,39885,18,14.9,14.35
559,1611,11.84,0.0837,12.39,0.2517,12.74,0.2333,22394,24,12.65,12.1
560,1611,11.78,0.0477,12.31,0.3866,12.62,0.0973,28519,24,12.35,12.05
561,1611,12.24,0.3212,12.48,0.2991,12.75,0.1434,29982,21,12.4,12.1
562,1615,19.29,0.1475,20.22,0.1981,21.05,0.3446,3099,39,21.7,20.1
563,1615,19.38,0.048,20.44,0.2297,21.19,0.2626,4898,51,20.7,20.05
564,1615,20.06,0.138,20.59,0.3622,21.23,0.2168,5188,43,20.5,19.8
565,1615,20.33,0.1979,20.7,0.2834,21.45,0.041,3148,33,20.25,20.75
566,1615,20.02,0.2611,20.24,0.1668,20.51,0.2183,1379,19,21.9,21.35
567,1616,5.92,0.1645,6.09,0.3968,6.18,0.145,2152,35,6.3,6.05
568,1616,5.92,0.106,6.1,0.3402,6.23,0.2043,2707,41,6.24,6.04
569,1616,6.08,0.3127,6.16,0.1915,6.25,0.1567,3044,30,6.15,6.08
570,1616,6.08,0.2522,6.17,0.1236,6.25,0.1865,1828,26,6.14,6.06
571,1616,6.06,0.2094,6.11,0.4182,6.21,0.0185,1461,21,6.29,6.13
572,1616,6.06,0.3278,6.11,0.3346,6.23,0.0584,1336,24,6.21,6.15
573,1616,6.09,0.2933,6.15,0.287,6.23,0.0617,1265,23,6.29,6.26
574,1617,13.65,0.1871,14.31,0.1316,14.79,0.1915,684,29,14.35,13.7
575,1617,13.73,0.1931,14.34,0.1442,14.81,0.2526,756,28,14.1,13.8
576,1617,13.9,0.1757,14.43,0.2087,14.83,0.2523,757,28,13.9,13.85
577,1618,9.46,0.1132,9.9,0.1994,10.16,0.3885,2914,57,10.0,9.73
578,1618,9.51,0.0637,9.88,0.2317,10.16,0.334,3422,58,9.86,9.69
579,1618,9.77,0.1836,9.96,0.1888,10.19,0.2837,3507,53,9.8,9.66
580,1618,9.75,0.4089,9.82,0.2714,9.91,0.0609,1658,28,9.8,9.69
581,1626,19.98,0.3208,20.28,0.1698,20.68,0.2358,106,20,20.6,20.2
582,1626,20.06,0.1746,20.36,0.2619,20.68,0.2063,126,19,20.5,20.3
583,1626,20.22,0.2767,20.46,0.4151,20.69,0.1635,159,18,20.85,20.5
584,1702,61.28,0.1855,61.67,0.2582,62.44,0.2173,1100,18,63.0,62.2
585,1704,44.86,0.2822,45.1,0.1476,45.45,0.1874,2236,20,44.7,43.75
586,1704,44.28,0.3724,44.88,0.2552,45.28,0.0763,3695,28,44.5,44.15
587,1704,43.92,0.1602,44.3,0.3232,44.86,0.1854,4363,27,45.95,45.45
588,1704,44.08,0.0984,44.48,0.1773,45.95,0.1614,5032,23,45.9,45.8
589,1704,43.95,0.1526,44.51,0.1299,45.79,0.2704,4881,33,46.0,45.6
590,1704,44.51,0.0461,45.69,0.1087,45.95,0.6167,6340,26,46.1,45.5
591,1704,45.24,0.1812,45.5,0.4078,45.82,0.0967,2533,18,45.45,44.7
592,1707,233.33,0.1635,237.97,0.1453,240.64,0.3046,2649,26,242.0,233.0
593,1707,236.09,0.1954,239.21,0.3713,241.47,0.2209,2666,23,237.5,226.0
594,1707,234.24,0.1022,237.11,0.3065,240.09,0.2505,1625,22,233.0,224.0
595,1707,228.14,0.3847,233.61,0.1528,236.81,0.3129,1617,32,232.0,233.5
596,1707,227.01,0.2842,230.3,0.2181,234.61,0.0993,1953,27,246.0,237.0
597,1707,228.31,0.2261,239.39,0.2548,243.28,0.263,3932,41,250.0,238.0
598,1707,228.4,0.0464,240.23,0.4417,244.46,0.3031,5298,50,243.0,238.5
599,1707,239.28,0.316,242.45,0.3673,246.6,0.0561,4952,33,242.0,235.0
600,1707,239.95,0.3176,242.44,0.289,246.84,0.056,2875,27,242.0,235.0
601,1708,29.64,0.1811,29.92,0.2377,30.2,0.2458,1237,18,29.55,29.0
602,1708,29.25,0.4584,29.61,0.1653,29.94,0.2401,962,23,29.3,29.0
603,1708,29.04,0.3464,29.24,0.4128,29.63,0.1123,1175,19,29.1,29.15
604,1710,32.43,0.106,33.78,0.2879,34.57,0.2176,30853,62,32.55,31.55
605,1710,32.29,0.1995,33.57,0.1955,34.48,0.1094,25406,63,32.05,31.4
606,1710,31.85,0.3723,32.35,0.1964,32.88,0.1274,18144,35,32.3,31.9
607,1710,31.54,0.1971,31.8,0.3362,32.22,0.1812,13270,24,32.8,32.1
608,1710,31.66,0.3556,32.11,0.278,32.56,0.102,13805,29,32.7,32.4
609,1710,31.55,0.2194,32.13,0.338,32.5,0.2018,12654,29,32.8,32.5
610,1710,32.14,0.2043,32.42,0.2886,32.61,0.2474,9589,19,32.9,32.8
611,1710,32.57,0.3426,32.8,0.1259,33.18,0.3004,9311,19,33.35,32.2
612,1710,32.6,0.2292,32.84,0.264,33.18,0.3095,9632,19,32.8,31.9
613,1710,32.48,0.1444,32.85,0.2161,33.18,0.4055,8412,25,32.35,32.05
614,1711,18.84,0.0914,19.41,0.3048,19.74,0.3053,8396,28,19.3,19.05
615,1711,19.03,0.1707,19.42,0.224,19.74,0.2276,8549,24,19.35,18.95
616,1713,17.63,0.2368,18.06,0.3925,18.85,0.1869,321,23,18.55,17.95
617,1713,17.63,0.1913,18.08,0.4098,18.79,0.112,366,26,18.2,17.9
618,1713,17.6,0.0643,18.07,0.5117,18.79,0.1199,342,26,18.1,18.0
619,1714,8.64,0.1403,8.79,0.2693,8.9,0.1423,10826,38,8.72,8.63
620,1714,8.62,0.2352,8.71,0.1968,8.8,0.1691,7173,30,8.74,8.55
621,1714,8.61,0.2298,8.66,0.4335,8.71,0.2216,6409,22,8.64,8.58
622,1714,8.58,0.2635,8.66,0.2114,8.7,0.1687,6125,20,8.84,8.74
623,1714,8.58,0.2762,8.69,0.422,8.81,0.1244,8021,30,8.95,8.88
624,1714,8.58,0.2354,8.7,0.1959,8.85,0.2366,9854,41,9.0,8.82
625,1714,8.69,0.2018,8.81,0.294,8.9,0.3711,9605,42,8.91,8.85
